Frequency,Longitude,Latitude
1,-66.20416667,18.42089334
3,-66.20416667,18.32922667
8,-66.20416667,18.31256
36,-66.20416667,18.29589334
13,-66.20416667,18.27089334
13,-66.20416667,18.25422667
8,-66.20416667,18.23756
13,-66.20416667,18.22089334
15,-66.20416667,18.20422667
5,-66.20416667,18.18756
14,-66.20416667,18.17089334
1,-66.20416667,18.14589334
1,-66.20416667,18.09589334
5,-66.20416667,18.07922667
3,-66.19583333,18.32089334
50,-66.19583333,18.30422667
18,-66.19583333,18.28756
16,-66.19583333,18.27089334
17,-66.19583333,18.24589334
19,-66.19583333,18.22922667
4,-66.19583333,18.21256
5,-66.19583333,18.18756
1,-66.19583333,18.17089334
18,-66.19583333,18.15422667
5,-66.19583333,18.12922667
2,-66.19583333,18.11256
8,-66.19583333,18.09589334
14,-66.19583333,18.07922667
2,-66.1875,18.41256
9,-66.1875,18.32089334
19,-66.1875,18.30422667
20,-66.1875,18.28756
13,-66.1875,18.27089334
7,-66.1875,18.25422667
5,-66.1875,18.23756
7,-66.1875,18.22089334
11,-66.1875,18.20422667
9,-66.1875,18.18756
2,-66.1875,18.17089334
5,-66.1875,18.15422667
9,-66.1875,18.08756
2,-66.1875,18.05422667
1,-66.17916667,18.39589334
3,-66.17916667,18.33756
10,-66.17916667,18.32089334
19,-66.17916667,18.30422667
25,-66.17916667,18.28756
39,-66.17916667,18.27089334
25,-66.17916667,18.25422667
18,-66.17916667,18.23756
13,-66.17916667,18.22089334
13,-66.17916667,18.20422667
7,-66.17916667,18.18756
2,-66.17916667,18.16256
1,-66.17916667,18.14589334
1,-66.17916667,18.12922667
5,-66.17916667,18.09589334
3,-66.17916667,18.07922667
1,-66.17916667,18.03756
1,-66.17916667,18.00422667
1,-66.17083333,18.41256
2,-66.17083333,18.35422667
9,-66.17083333,18.31256
15,-66.17083333,18.29589334
18,-66.17083333,18.27922667
50,-66.17083333,18.26256
21,-66.17083333,18.24589334
1,-66.17083333,18.22922667
9,-66.17083333,18.21256
3,-66.17083333,18.19589334
8,-66.17083333,18.17922667
5,-66.17083333,18.16256
2,-66.17083333,18.14589334
1,-66.17083333,18.12922667
2,-66.17083333,18.08756
2,-66.17083333,18.07089334
6,-66.1625,18.41256
1,-66.1625,18.36256
1,-66.1625,18.34589334
5,-66.1625,18.32922667
13,-66.1625,18.31256
19,-66.1625,18.29589334
32,-66.1625,18.27922667
62,-66.1625,18.26256
7,-66.1625,18.24589334
16,-66.1625,18.22922667
11,-66.1625,18.21256
5,-66.1625,18.19589334
7,-66.1625,18.17089334
1,-66.1625,18.15422667
4,-66.1625,18.13756
2,-66.1625,18.08756
3,-66.1625,18.06256
1,-66.15416667,18.36256
8,-66.15416667,18.34589334
20,-66.15416667,18.31256
16,-66.15416667,18.29589334
21,-66.15416667,18.27922667
29,-66.15416667,18.26256
7,-66.15416667,18.24589334
7,-66.15416667,18.22922667
44,-66.15416667,18.21256
26,-66.15416667,18.19589334
5,-66.15416667,18.16256
3,-66.15416667,18.14589334
4,-66.15416667,18.09589334
7,-66.15416667,18.07089334
1,-66.15416667,18.05422667
1,-66.15416667,18.02922667
16,-66.14583333,18.40422667
7,-66.14583333,18.32922667
26,-66.14583333,18.31256
7,-66.14583333,18.29589334
3,-66.14583333,18.27922667
12,-66.14583333,18.26256
13,-66.14583333,18.23756
26,-66.14583333,18.22089334
10,-66.14583333,18.20422667
2,-66.14583333,18.18756
15,-66.14583333,18.17089334
15,-66.14583333,18.15422667
2,-66.14583333,18.09589334
12,-66.14583333,18.07089334
5,-66.14583333,18.05422667
7,-66.14583333,18.03756
2,-66.1375,18.32089334
9,-66.1375,18.30422667
5,-66.1375,18.28756
25,-66.1375,18.27089334
6,-66.1375,18.25422667
19,-66.1375,18.23756
4,-66.1375,18.22089334
2,-66.1375,18.20422667
1,-66.1375,18.17922667
5,-66.1375,18.16256
4,-66.1375,18.14589334
2,-66.1375,18.11256
3,-66.1375,18.09589334
23,-66.1375,18.06256
7,-66.1375,18.04589334
1,-66.1375,18.02922667
4,-66.12916667,18.34589334
4,-66.12916667,18.32089334
5,-66.12916667,18.30422667
18,-66.12916667,18.28756
34,-66.12916667,18.27089334
41,-66.12916667,18.25422667
20,-66.12916667,18.23756
17,-66.12916667,18.21256
3,-66.12916667,18.19589334
2,-66.12916667,18.17922667
11,-66.12916667,18.16256
4,-66.12916667,18.14589334
7,-66.12916667,18.11256
5,-66.12916667,18.09589334
5,-66.12916667,18.06256
6,-66.12916667,18.03756
6,-66.12916667,18.02089334
2,-66.12083333,18.35422667
3,-66.12083333,18.33756
5,-66.12083333,18.31256
11,-66.12083333,18.29589334
24,-66.12083333,18.27922667
37,-66.12083333,18.26256
20,-66.12083333,18.24589334
8,-66.12083333,18.22922667
2,-66.12083333,18.20422667
11,-66.12083333,18.18756
13,-66.12083333,18.17089334
9,-66.12083333,18.15422667
1,-66.12083333,18.13756
7,-66.12083333,18.11256
3,-66.12083333,18.09589334
3,-66.12083333,18.07922667
8,-66.12083333,18.05422667
6,-66.12083333,18.03756
5,-66.12083333,18.02089334
4,-66.1125,18.28756
26,-66.1125,18.27089334
24,-66.1125,18.25422667
16,-66.1125,18.23756
5,-66.1125,18.18756
5,-66.1125,18.17089334
7,-66.1125,18.15422667
1,-66.1125,18.13756
11,-66.1125,18.11256
12,-66.1125,18.09589334
32,-66.1125,18.05422667
1,-66.1125,18.02922667
6,-66.10416667,18.32922667
4,-66.10416667,18.27922667
27,-66.10416667,18.26256
11,-66.10416667,18.24589334
37,-66.10416667,18.22922667
26,-66.10416667,18.21256
4,-66.10416667,18.19589334
18,-66.10416667,18.17922667
7,-66.10416667,18.16256
11,-66.10416667,18.14589334
5,-66.10416667,18.12922667
6,-66.10416667,18.11256
9,-66.10416667,18.09589334
1,-66.10416667,18.07922667
11,-66.10416667,18.06256
33,-66.10416667,18.04589334
9,-66.10416667,18.02922667
20,-66.09583333,18.28756
11,-66.09583333,18.27089334
7,-66.09583333,18.25422667
25,-66.09583333,18.23756
9,-66.09583333,18.22089334
17,-66.09583333,18.20422667
11,-66.09583333,18.18756
10,-66.09583333,18.17089334
10,-66.09583333,18.14589334
6,-66.09583333,18.12922667
1,-66.09583333,18.11256
4,-66.09583333,18.09589334
4,-66.09583333,18.07922667
6,-66.09583333,18.06256
23,-66.09583333,18.04589334
6,-66.09583333,18.02922667
4,-66.09583333,18.01256
1,-66.0875,18.34589334
6,-66.0875,18.29589334
21,-66.0875,18.27922667
7,-66.0875,18.26256
5,-66.0875,18.24589334
20,-66.0875,18.22922667
22,-66.0875,18.21256
17,-66.0875,18.19589334
21,-66.0875,18.17089334
24,-66.0875,18.15422667
9,-66.0875,18.13756
2,-66.0875,18.11256
21,-66.0875,18.08756
7,-66.0875,18.05422667
20,-66.0875,18.03756
8,-66.0875,18.02089334
13,-66.07916667,18.28756
26,-66.07916667,18.27089334
6,-66.07916667,18.25422667
11,-66.07916667,18.23756
33,-66.07916667,18.22089334
11,-66.07916667,18.20422667
21,-66.07916667,18.17089334
57,-66.07916667,18.15422667
34,-66.07916667,18.13756
4,-66.07916667,18.11256
18,-66.07916667,18.09589334
26,-66.07916667,18.07922667
5,-66.07916667,18.06256
2,-66.07916667,18.04589334
6,-66.07916667,18.02922667
3,-66.07083333,18.32922667
2,-66.07083333,18.31256
2,-66.07083333,18.28756
17,-66.07083333,18.27089334
1,-66.07083333,18.25422667
14,-66.07083333,18.22922667
23,-66.07083333,18.21256
2,-66.07083333,18.19589334
4,-66.07083333,18.17922667
23,-66.07083333,18.16256
19,-66.07083333,18.14589334
10,-66.07083333,18.11256
8,-66.07083333,18.09589334
10,-66.07083333,18.07922667
6,-66.07083333,18.05422667
11,-66.07083333,18.03756
1,-66.0625,18.36256
2,-66.0625,18.34589334
6,-66.0625,18.32922667
2,-66.0625,18.31256
4,-66.0625,18.26256
5,-66.0625,18.21256
4,-66.0625,18.19589334
5,-66.0625,18.17089334
19,-66.0625,18.15422667
22,-66.0625,18.13756
4,-66.0625,18.12089334
2,-66.0625,18.09589334
8,-66.0625,18.07922667
13,-66.0625,18.06256
7,-66.0625,18.04589334
11,-66.0625,18.02922667
1,-66.05416667,18.38756
5,-66.05416667,18.34589334
4,-66.05416667,18.32922667
1,-66.05416667,18.31256
11,-66.05416667,18.28756
1,-66.05416667,18.23756
2,-66.05416667,18.18756
8,-66.05416667,18.15422667
41,-66.05416667,18.13756
1,-66.05416667,18.12089334
14,-66.05416667,18.08756
20,-66.05416667,18.07089334
7,-66.05416667,18.05422667
2,-66.05416667,18.02922667
2,-66.04583333,18.36256
8,-66.04583333,18.32089334
9,-66.04583333,18.24589334
1,-66.04583333,18.21256
1,-66.04583333,18.18756
3,-66.04583333,18.15422667
19,-66.04583333,18.13756
12,-66.04583333,18.07922667
10,-66.04583333,18.06256
1,-66.0375,18.36256
1,-66.0375,18.31256
6,-66.0375,18.29589334
10,-66.0375,18.19589334
8,-66.0375,18.15422667
22,-66.0375,18.13756
10,-66.0375,18.12089334
19,-66.0375,18.08756
24,-66.0375,18.07089334
10,-66.0375,18.05422667
1,-66.02916667,18.34589334
2,-66.02916667,18.28756
11,-66.02916667,18.27089334
6,-66.02916667,18.20422667
27,-66.02916667,18.17089334
28,-66.02916667,18.15422667
20,-66.02916667,18.13756
13,-66.02916667,18.12089334
15,-66.02916667,18.07089334
8,-66.02916667,18.05422667
1,-66.02083333,18.37922667
2,-66.02083333,18.35422667
1,-66.02083333,18.33756
6,-66.02083333,18.31256
3,-66.02083333,18.29589334
20,-66.02083333,18.20422667
2,-66.02083333,18.18756
14,-66.02083333,18.17089334
26,-66.02083333,18.14589334
58,-66.02083333,18.12922667
6,-66.02083333,18.11256
1,-66.02083333,18.09589334
14,-66.02083333,18.07089334
2,-66.02083333,18.05422667
5,-66.0125,18.35422667
2,-66.0125,18.32922667
5,-66.0125,18.31256
6,-66.0125,18.29589334
1,-66.0125,18.27089334
1,-66.0125,18.25422667
9,-66.0125,18.21256
2,-66.0125,18.19589334
5,-66.0125,18.17089334
89,-66.0125,18.14589334
63,-66.0125,18.12922667
24,-66.0125,18.11256
6,-66.0125,18.06256
18,-66.0125,18.04589334
1,-66.00416667,18.37089334
2,-66.00416667,18.35422667
2,-66.00416667,18.32922667
7,-66.00416667,18.30422667
5,-66.00416667,18.28756
2,-66.00416667,18.27089334
2,-66.00416667,18.25422667
6,-66.00416667,18.20422667
4,-66.00416667,18.16256
53,-66.00416667,18.14589334
70,-66.00416667,18.12922667
26,-66.00416667,18.11256
1,-66.00416667,18.09589334
4,-66.00416667,18.07089334
10,-66.00416667,18.05422667
5,-66.00416667,18.03756
5,-66.00416667,18.02089334
1,-65.99583333,18.38756
1,-65.99583333,18.36256
2,-65.99583333,18.32922667
3,-65.99583333,18.31256
14,-65.99583333,18.29589334
7,-65.99583333,18.27922667
2,-65.99583333,18.18756
7,-65.99583333,18.15422667
25,-65.99583333,18.13756
30,-65.99583333,18.12089334
4,-65.99583333,18.09589334
2,-65.99583333,18.07089334
53,-65.99583333,18.05422667
12,-65.99583333,18.03756
1,-65.99583333,18.02089334
1,-65.9875,18.36256
6,-65.9875,18.32089334
16,-65.9875,18.30422667
7,-65.9875,18.28756
1,-65.9875,18.27089334
10,-65.9875,18.24589334
11,-65.9875,18.22922667
1,-65.9875,18.19589334
1,-65.9875,18.17922667
7,-65.9875,18.15422667
25,-65.9875,18.13756
13,-65.9875,18.12089334
4,-65.9875,18.10422667
38,-65.9875,18.05422667
7,-65.9875,18.03756
6,-65.97916667,18.34589334
6,-65.97916667,18.32089334
17,-65.97916667,18.30422667
15,-65.97916667,18.28756
4,-65.97916667,18.24589334
8,-65.97916667,18.22922667
2,-65.97916667,18.19589334
14,-65.97916667,18.17089334
9,-65.97916667,18.15422667
10,-65.97916667,18.13756
43,-65.97916667,18.12089334
22,-65.97916667,18.10422667
2,-65.97916667,18.08756
21,-65.97916667,18.05422667
9,-65.97916667,18.03756
5,-65.97083333,18.34589334
6,-65.97083333,18.32922667
9,-65.97083333,18.31256
18,-65.97083333,18.29589334
18,-65.97083333,18.27922667
9,-65.97083333,18.24589334
11,-65.97083333,18.22089334
7,-65.97083333,18.16256
12,-65.97083333,18.14589334
42,-65.97083333,18.12922667
43,-65.97083333,18.11256
4,-65.97083333,18.09589334
1,-65.97083333,18.07922667
12,-65.97083333,18.04589334
2,-65.97083333,18.02922667
6,-65.9625,18.34589334
15,-65.9625,18.32922667
35,-65.9625,18.31256
10,-65.9625,18.29589334
14,-65.9625,18.27922667
2,-65.9625,18.22922667
4,-65.9625,18.19589334
2,-65.9625,18.17922667
7,-65.9625,18.16256
8,-65.9625,18.14589334
31,-65.9625,18.12922667
51,-65.9625,18.11256
6,-65.9625,18.09589334
1,-65.9625,18.07922667
15,-65.9625,18.04589334
8,-65.95416667,18.32922667
58,-65.95416667,18.31256
15,-65.95416667,18.29589334
8,-65.95416667,18.27922667
1,-65.95416667,18.24589334
3,-65.95416667,18.21256
3,-65.95416667,18.18756
16,-65.95416667,18.17089334
4,-65.95416667,18.15422667
25,-65.95416667,18.12922667
7,-65.95416667,18.11256
5,-65.95416667,18.09589334
4,-65.95416667,18.07922667
7,-65.95416667,18.06256
16,-65.95416667,18.04589334
4,-65.95416667,18.02922667
6,-65.94583333,18.35422667
3,-65.94583333,18.33756
5,-65.94583333,18.32089334
9,-65.94583333,18.30422667
22,-65.94583333,18.28756
4,-65.94583333,18.27089334
2,-65.94583333,18.25422667
2,-65.94583333,18.22089334
8,-65.94583333,18.20422667
5,-65.94583333,18.18756
25,-65.94583333,18.17089334
13,-65.94583333,18.15422667
33,-65.94583333,18.13756
18,-65.94583333,18.12089334
5,-65.94583333,18.10422667
15,-65.94583333,18.07922667
7,-65.94583333,18.03756
1,-65.94583333,18.00422667
3,-65.9375,18.33756
8,-65.9375,18.32089334
32,-65.9375,18.30422667
11,-65.9375,18.28756
4,-65.9375,18.27089334
3,-65.9375,18.24589334
2,-65.9375,18.21256
3,-65.9375,18.19589334
12,-65.9375,18.17089334
20,-65.9375,18.15422667
39,-65.9375,18.13756
6,-65.9375,18.12089334
6,-65.9375,18.10422667
12,-65.9375,18.08756
3,-65.9375,18.07089334
3,-65.9375,18.05422667
3,-65.9375,18.03756
4,-65.9375,18.00422667
1,-65.9375,17.97922667
4,-65.92916667,18.32922667
4,-65.92916667,18.31256
16,-65.92916667,18.27922667
1,-65.92916667,18.26256
1,-65.92916667,18.23756
1,-65.92916667,18.21256
6,-65.92916667,18.18756
3,-65.92916667,18.16256
6,-65.92916667,18.14589334
10,-65.92916667,18.12922667
5,-65.92916667,18.11256
9,-65.92916667,18.09589334
7,-65.92916667,18.07922667
5,-65.92916667,18.06256
6,-65.92916667,18.04589334
17,-65.92916667,18.02922667
12,-65.92083333,18.32089334
2,-65.92083333,18.27922667
1,-65.92083333,18.26256
2,-65.92083333,18.22089334
1,-65.92083333,18.19589334
5,-65.92083333,18.16256
4,-65.92083333,18.14589334
4,-65.92083333,18.12922667
3,-65.92083333,18.09589334
14,-65.92083333,18.07922667
8,-65.92083333,18.06256
23,-65.92083333,18.04589334
14,-65.92083333,18.02922667
2,-65.9125,18.35422667
6,-65.9125,18.32922667
1,-65.9125,18.31256
8,-65.9125,18.28756
3,-65.9125,18.26256
1,-65.9125,18.21256
6,-65.9125,18.17089334
8,-65.9125,18.15422667
3,-65.9125,18.13756
5,-65.9125,18.12089334
3,-65.9125,18.10422667
17,-65.9125,18.07922667
14,-65.9125,18.06256
7,-65.9125,18.03756
1,-65.90416667,18.35422667
3,-65.90416667,18.32089334
4,-65.90416667,18.29589334
4,-65.90416667,18.27922667
6,-65.90416667,18.26256
1,-65.90416667,18.20422667
8,-65.90416667,18.17922667
11,-65.90416667,18.16256
5,-65.90416667,18.14589334
7,-65.90416667,18.12922667
4,-65.90416667,18.11256
3,-65.90416667,18.09589334
7,-65.90416667,18.07922667
8,-65.90416667,18.03756
1,-65.89583333,18.40422667
1,-65.89583333,18.33756
10,-65.89583333,18.32089334
5,-65.89583333,18.30422667
13,-65.89583333,18.28756
1,-65.89583333,18.25422667
2,-65.89583333,18.21256
5,-65.89583333,18.16256
6,-65.89583333,18.14589334
3,-65.89583333,18.12922667
6,-65.89583333,18.09589334
8,-65.8875,18.35422667
6,-65.8875,18.32922667
8,-65.8875,18.31256
6,-65.8875,18.29589334
9,-65.8875,18.27922667
8,-65.8875,18.26256
1,-65.8875,18.24589334
1,-65.8875,18.19589334
6,-65.8875,18.16256
11,-65.8875,18.14589334
1,-65.8875,18.12089334
1,-65.8875,18.10422667
1,-65.8875,18.03756
1,-65.8875,18.02089334
2,-65.87916667,18.36256
13,-65.87916667,18.34589334
18,-65.87916667,18.32922667
13,-65.87916667,18.31256
13,-65.87916667,18.29589334
24,-65.87916667,18.27922667
35,-65.87916667,18.26256
12,-65.87916667,18.24589334
12,-65.87916667,18.16256
20,-65.87916667,18.14589334
3,-65.87916667,18.12922667
1,-65.87916667,18.11256
1,-65.87916667,18.08756
3,-65.87083333,18.34589334
33,-65.87083333,18.32922667
10,-65.87083333,18.31256
5,-65.87083333,18.29589334
9,-65.87083333,18.27922667
17,-65.87083333,18.26256
17,-65.87083333,18.24589334
1,-65.87083333,18.18756
3,-65.87083333,18.15422667
2,-65.87083333,18.13756
17,-65.8625,18.33756
10,-65.8625,18.32089334
17,-65.8625,18.30422667
14,-65.8625,18.28756
22,-65.8625,18.27089334
7,-65.8625,18.25422667
5,-65.8625,18.23756
4,-65.8625,18.17089334
2,-65.8625,18.12922667
6,-65.85416667,18.35422667
7,-65.85416667,18.33756
13,-65.85416667,18.32089334
10,-65.85416667,18.30422667
14,-65.85416667,18.28756
10,-65.85416667,18.27089334
6,-65.85416667,18.24589334
1,-65.85416667,18.19589334
3,-65.85416667,18.16256
4,-65.85416667,18.10422667
1,-65.84583333,18.37089334
1,-65.84583333,18.35422667
11,-65.84583333,18.33756
15,-65.84583333,18.32089334
11,-65.84583333,18.30422667
4,-65.84583333,18.24589334
1,-65.84583333,18.22089334
5,-65.84583333,18.18756
6,-65.84583333,18.11256
2,-65.84583333,18.09589334
2,-65.8375,18.35422667
9,-65.8375,18.33756
12,-65.8375,18.32089334
4,-65.8375,18.30422667
14,-65.8375,18.26256
9,-65.8375,18.19589334
1,-65.8375,18.17922667
8,-65.8375,18.10422667
1,-65.8375,18.08756
4,-65.82916667,18.34589334
3,-65.82916667,18.32922667
11,-65.82916667,18.31256
2,-65.82916667,18.28756
2,-65.82916667,18.27089334
8,-65.82916667,18.24589334
2,-65.82916667,18.22922667
2,-65.82916667,18.18756
2,-65.82083333,18.37089334
1,-65.82083333,18.35422667
2,-65.82083333,18.33756
2,-65.82083333,18.32089334
2,-65.82083333,18.30422667
1,-65.82083333,18.28756
5,-65.82083333,18.24589334
11,-65.82083333,18.22922667
1,-65.82083333,18.12089334
4,-65.8125,18.34589334
1,-65.8125,18.32922667
2,-65.8125,18.30422667
5,-65.8125,18.28756
3,-65.8125,18.27089334
10,-65.8125,18.24589334
15,-65.8125,18.22922667
4,-65.80416667,18.36256
2,-65.80416667,18.32089334
3,-65.80416667,18.29589334
11,-65.80416667,18.27922667
9,-65.80416667,18.26256
5,-65.80416667,18.24589334
13,-65.80416667,18.22922667
4,-65.80416667,18.21256
2,-65.80416667,18.16256
3,-65.79583333,18.36256
3,-65.79583333,18.34589334
12,-65.79583333,18.28756
12,-65.79583333,18.27089334
45,-65.79583333,18.25422667
2,-65.79583333,18.23756
1,-65.79583333,18.22089334
2,-65.79583333,18.20422667
1,-65.7875,18.35422667
2,-65.7875,18.33756
2,-65.7875,18.30422667
3,-65.7875,18.28756
7,-65.7875,18.27089334
36,-65.7875,18.25422667
1,-65.7875,18.23756
1,-65.77916667,18.38756
1,-65.77916667,18.36256
4,-65.77916667,18.31256
3,-65.77916667,18.29589334
13,-65.77916667,18.27922667
16,-65.77916667,18.25422667
2,-65.77916667,18.23756
2,-65.77083333,18.32922667
1,-65.77083333,18.30422667
5,-65.77083333,18.26256
5,-65.77083333,18.24589334
6,-65.7625,18.36256
2,-65.7625,18.34589334
2,-65.7625,18.32089334
1,-65.7625,18.29589334
20,-65.7625,18.24589334
1,-65.75416667,18.34589334
8,-65.75416667,18.32089334
5,-65.75416667,18.25422667
5,-65.75416667,18.23756
1,-65.75416667,18.22089334
3,-65.74583333,18.34589334
1,-65.74583333,18.29589334
15,-65.74583333,18.25422667
4,-65.74583333,18.21256
1,-65.7375,18.34589334
2,-65.7375,18.32922667
1,-65.7375,18.27922667
17,-65.7375,18.25422667
1,-65.7375,18.22089334
2,-65.72916667,18.35422667
3,-65.72916667,18.27922667
7,-65.72916667,18.25422667
1,-65.72083333,18.36256
1,-65.72083333,18.33756
3,-65.72083333,18.27089334
7,-65.72083333,18.25422667
4,-65.7125,18.27089334
2,-65.7125,18.25422667
18,-65.70416667,18.29589334
11,-65.70416667,18.26256
7,-65.70416667,18.24589334
2,-65.70416667,18.20422667
1,-65.70416667,18.18756
4,-65.69583333,18.32089334
6,-65.69583333,18.27922667
5,-65.69583333,18.26256
4,-65.6875,18.27922667
1,-65.6875,18.26256
6,-65.6875,18.24589334
9,-65.6875,18.22922667
20,-65.67916667,18.29589334
6,-65.67916667,18.27922667
11,-65.67916667,18.25422667
4,-65.67083333,18.32922667
2,-65.67083333,18.29589334
8,-65.67083333,18.27922667
22,-65.67083333,18.26256
2,-65.67083333,18.24589334
2,-65.67083333,18.22922667
1,-65.6625,18.32089334
9,-65.6625,18.28756
15,-65.6625,18.27089334
7,-65.6625,18.24589334
3,-65.65416667,18.30422667
1,-65.65416667,18.28756
3,-65.65416667,18.27089334
1,-65.64583333,18.35422667
1,-65.64583333,18.30422667
2,-65.64583333,18.28756
1,-65.6375,18.32922667
5,-65.6375,18.30422667
2,-65.6375,18.28756
5,-65.62916667,18.33756
1,-61.5625,10.72089334
1,-61.54583333,10.68756
1,-61.52083333,10.67922667
1,-61.34583333,10.24589334
1,-61.27083333,10.73756
1,-61.1625,13.17089334
2,-38.4875,-12.97910666
1,-38.47916667,-12.93744
1,-13.22916667,8.42922667
1,-8.079166667,52.15422667
1,-5.670833333,56.87922667
1,-5.079166667,50.13756
1,-4.854166667,56.22922667
1,-4.679166667,55.31256
1,-4.145833333,57.57922667
1,-4.104166667,53.25422667
1,-3.770833333,51.60422667
1,-2.8375,51.32922667
1,-2.620833333,49.45422667
1,-2.4375,50.56256
1,-2.429166667,50.63756
2,-2.3375,57.67089334
1,-2.195833333,56.94589334
1,-2.079166667,53.36256
1,-2.045833333,57.68756
1,-1.8375,52.36256
1,-1.795833333,50.72089334
1,-1.6375,53.11256
1,-0.729166667,54.40422667
1,-0.395833333,54.27089334
1,0.4375,52.07089334
1,0.4625,51.37089334
1,1.145833333,51.26256
1,3.354166666,6.62922667
1,6.795833333,45.88756
1,7.0625,6.045893337
1,18.07916667,44.14589334
1,24.25416667,48.11256
1,29.24583333,-2.712439996
1,30.00416667,-1.404106663
1,32.59583333,-25.90410666
1,35.37916667,1.220893337
1,37.75416667,6.862560004
1,39.62916667,-4.004106663
1,41.82083333,41.17922667
1,41.9375,41.59589334
1,42.00416667,41.57922667
1,44.67083333,42.25422667
1,45.24583333,42.57089334
1,47.75416667,40.63756
1,67.82083333,39.52922667
1,68.4875,39.12089334
1,68.62916667,39.23756
1,71.49583333,37.36256
1,71.8625,34.73756
1,72.79583333,34.89589334
1,72.82916667,19.46256
1,72.8375,19.12089334
1,72.90416667,40.88756
2,73.0125,19.18756
2,73.02083333,19.17089334
1,73.02083333,19.17089334
1,73.27916667,35.47922667
1,73.3125,19.02922667
1,73.3375,40.86256
1,73.60416667,40.78756
1,73.89583333,15.34589334
1,73.9625,34.66256
1,74.02916667,34.07922667
1,74.32916667,34.21256
1,74.40416667,34.09589334
1,74.4125,14.52089334
1,74.4875,33.62922667
1,74.6125,36.27922667
1,74.6375,34.07089334
1,74.84583333,34.07922667
1,74.8875,12.86256
2,74.9375,33.02089334
1,74.95416667,12.87089334
1,75.17083333,33.36256
1,75.1875,32.98756
1,75.19583333,33.33756
2,75.2125,33.25422667
1,75.29583333,33.07922667
1,75.42083333,34.25422667
1,75.5125,33.13756
1,75.7375,34.42922667
1,75.7375,12.42922667
1,75.8125,41.17089334
2,75.8125,33.17922667
1,76.02083333,11.51256
1,76.32083333,32.19589334
1,76.3375,32.22089334
1,76.4875,10.51256
3,76.49583333,10.49589334
1,76.49583333,10.39589334
2,76.50416667,10.47922667
1,76.50416667,10.36256
1,76.50416667,10.32922667
3,76.5125,10.47922667
2,76.52083333,10.47089334
1,76.52083333,10.42922667
1,76.52083333,10.41256
1,76.52083333,10.39589334
1,76.52083333,10.29589334
2,76.52916667,10.36256
1,76.5375,10.47089334
1,76.5375,10.35422667
1,76.5375,10.27089334
1,76.54583333,10.42089334
1,76.54583333,10.38756
1,76.54583333,10.36256
2,76.54583333,10.32922667
1,76.55416667,10.40422667
1,76.55416667,10.32922667
2,76.5625,10.38756
4,76.5625,10.37089334
3,76.5625,10.33756
1,76.5625,10.31256
1,76.57083333,10.55422667
1,76.57083333,10.48756
2,76.57083333,10.39589334
2,76.57083333,10.36256
1,76.57083333,10.34589334
7,76.57916667,10.37089334
2,76.57916667,10.34589334
1,76.57916667,10.26256
2,76.5875,10.50422667
1,76.5875,10.40422667
1,76.60416667,10.32089334
1,76.6125,10.58756
2,76.62083333,10.52089334
2,76.62916667,10.52089334
1,76.62916667,10.46256
1,76.62916667,10.42922667
1,76.6375,10.53756
2,76.6375,10.52089334
2,76.6375,10.46256
1,76.64583333,10.56256
2,76.64583333,10.52089334
3,76.65416667,10.56256
1,76.65416667,10.54589334
1,76.65416667,10.52089334
2,76.6625,10.56256
4,76.6625,10.54589334
1,76.6625,10.45422667
2,76.67083333,10.54589334
3,76.67083333,10.41256
1,76.6875,10.56256
1,76.6875,10.47922667
1,76.69583333,10.57089334
1,76.69583333,10.55422667
3,76.69583333,10.48756
2,76.70416667,10.55422667
1,76.70416667,10.31256
1,76.7125,10.56256
2,76.7125,10.51256
1,76.72083333,10.56256
3,76.72083333,10.52089334
2,76.72083333,10.50422667
2,76.72083333,10.30422667
5,76.72916667,10.52089334
1,76.72916667,10.50422667
1,76.72916667,10.42089334
1,76.7375,10.54589334
2,76.7375,10.52089334
1,76.7375,10.50422667
1,76.7375,10.31256
1,76.74583333,10.57089334
4,76.74583333,10.54589334
2,76.74583333,10.51256
2,76.74583333,10.30422667
3,76.75416667,10.54589334
1,76.75416667,10.51256
1,76.75416667,10.49589334
2,76.75416667,10.30422667
2,76.7625,10.51256
1,76.7625,10.30422667
1,76.77083333,10.56256
2,76.77083333,10.52922667
1,76.77916667,10.52089334
1,76.7875,10.55422667
1,76.79583333,10.42089334
1,76.80416667,11.32922667
2,76.82083333,10.42922667
2,76.8375,10.40422667
2,76.84583333,10.54589334
2,76.84583333,10.27922667
2,76.8625,10.39589334
1,76.8625,10.27089334
1,76.87083333,10.37922667
1,76.87916667,10.42922667
1,76.87916667,10.38756
1,76.87916667,10.24589334
1,76.8875,10.37922667
1,76.89583333,10.43756
1,76.90416667,10.38756
1,76.90416667,10.37089334
7,76.9125,10.42089334
9,76.92083333,10.42089334
1,76.92916667,10.41256
1,76.9375,31.72089334
1,76.9375,10.41256
1,76.94583333,11.28756
1,77.14583333,10.11256
1,77.15416667,31.09589334
1,77.17916667,32.29589334
1,77.20416667,31.10422667
1,77.75416667,33.73756
1,77.7625,33.61256
2,77.89583333,11.37089334
1,78.0375,32.24589334
1,78.17083333,29.95422667
1,78.29583333,30.16256
1,78.30416667,42.67922667
1,78.3125,30.61256
1,78.37916667,30.36256
1,78.40416667,31.45422667
1,78.4375,30.97922667
1,78.4375,17.41256
1,78.44583333,30.72089334
